Lane change left,Lane change none,Lane change right,Lane change left edgar,Lane change none edgar,Lane change right edgar,Lane change left jj,Lane change none jj,Lane change right jj,Lane change left miguel,Lane change none miguel,Lane change right miguel
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
